2.400000000000000000e+01
2.400000000000000000e+01
2.800000000000000000e+01
3.800000000000000000e+01
2.400000000000000000e+01
1.060000000000000000e+02
3.800000000000000000e+01
3.600000000000000000e+01
2.800000000000000000e+01
1.070000000000000000e+02
3.600000000000000000e+01
1.260000000000000000e+02
3.800000000000000000e+01
1.480000000000000000e+02
2.400000000000000000e+01
1.900000000000000000e+01
3.800000000000000000e+01
1.230000000000000000e+02
1.260000000000000000e+02
7.200000000000000000e+01
7.400000000000000000e+01
1.050000000000000000e+02
1.100000000000000000e+02
1.900000000000000000e+01
3.800000000000000000e+01
2.400000000000000000e+01
2.200000000000000000e+01
6.500000000000000000e+01
3.600000000000000000e+01
1.480000000000000000e+02
1.100000000000000000e+02
2.400000000000000000e+01
1.230000000000000000e+02
3.600000000000000000e+01
3.200000000000000000e+01
1.260000000000000000e+02
3.600000000000000000e+01
1.230000000000000000e+02
7.600000000000000000e+01
2.600000000000000000e+01
1.300000000000000000e+02
1.240000000000000000e+02
1.290000000000000000e+02
9.200000000000000000e+01
1.100000000000000000e+02
2.400000000000000000e+01
1.080000000000000000e+02
1.230000000000000000e+02
8.800000000000000000e+01
3.600000000000000000e+01
1.400000000000000000e+01
2.400000000000000000e+01
1.140000000000000000e+02
8.800000000000000000e+01
7.600000000000000000e+01
1.230000000000000000e+02
1.230000000000000000e+02
3.800000000000000000e+01
7.600000000000000000e+01
3.200000000000000000e+01
1.390000000000000000e+02
3.800000000000000000e+01
1.100000000000000000e+02
5.900000000000000000e+01
